image,control1,control2,label1,label2,description1,description2,avg,label
image224.jpg,3.0,4.0,7.4,9.0,Patient looks sad.,Blow his own horn,8.2,1
image39.jpg,2.0,1.0,4.9,1.0,painting paints,end of art,2.95,0
image1693.jpg,1.0,1.0,2.4,6.3,more a maze ing,THE WHITE RATS,4.35,0
image542.jpg,2.0,1.0,1.0,1.8,He need to be in the bed,Child looking at stars.,1.4,0
image556.jpg,3.0,4.0,8.3,6.9,He is ignoring them,Dog hates avacado.,7.6000000000000005,1
image1687.jpg,6.0,6.0,4.7,7.2,Egg lifting weights,Cracked egg,5.95,1
image230.jpg,2.0,1.0,6.6,7.1,stubborn look on child,She is being difficult,6.85,1
image218.jpg,1.0,2.0,1.0,4.7,sad dog,Dog wants treats.,2.85,0
image11.jpg,3.0,1.0,9.1,1.0,What should he do?,End game,5.05,1
image1136.jpg,5.0,2.0,3.0,9.1,Cats are cute.,Itch he can't scratch,6.05,1
image581.jpg,1.0,1.0,1.0,1.0,Her friends left her,Bored and sad,1.0,0
image1650.jpg,4.0,5.0,1.0,7.5,I hate dogs.,Sleep mask on dog,4.25,0
image1644.jpg,1.0,1.0,1.0,1.0,She is sad,Sad face,1.0,0
image595.jpg,5.0,2.0,7.1,6.0,cat holding umbrella,The cat looks mad,6.55,1
image1122.jpg,2.0,1.0,5.3,2.7,Creepy stare,reality,4.0,0
image1678.jpg,3.0,2.0,2.7,8.5,That dog can not read,The guy's outfit,5.6,1
image1679.jpg,3.0,2.0,7.2,7.8,shape of tongue,tongue,7.5,1
image594.jpg,2.0,1.0,6.2,7.6,Exaggerated face on kid,Guys face and expression,6.9,1
image1645.jpg,1.0,1.0,7.1,8.2,Silly boot on post,Country people joke,7.6499999999999995,1
image1123.jpg,2.0,1.0,1.0,1.0,not funny at all,Dog is depending on him,1.0,0
image1137.jpg,4.0,4.0,6.7,9.3,cat hanging on,Cat playing peek a boo,8.0,1
image1651.jpg,6.0,4.0,1.0,6.5,He might be sick,Hand on head,3.75,0
image580.jpg,2.0,1.0,2.7,1.0,plant hurricane tracker,Artistic shot not funny.,1.85,0
image10.jpg,1.0,1.0,1.0,1.0,Hugging a sad person,Embracing,1.0,0
image219.jpg,4.0,1.0,8.1,8.3,Fun emoji,funny face,8.2,1
image1686.jpg,3.0,5.0,7.3,6.8,What is he saying?,Supprised look,7.05,1
image557.jpg,2.0,1.0,7.3,1.0,t-shirt boobs,This is offensive,4.15,0
image231.jpg,3.0,3.0,8.5,5.8,He is cute and persistent,Cat water faucet,7.15,1
image38.jpg,4.0,7.0,6.1,6.6,angel adulterer,She might be cheating.,6.35,1
image225.jpg,5.0,2.0,7.5,5.9,optical illusion of woman,funny how mind can trick,6.7,1
image543.jpg,3.0,2.0,7.4,1.0,upside down,I loathe dogs.,4.2,0
image1692.jpg,1.0,2.0,7.0,7.5,Missing rat heads,formal runners,7.25,1
image972.jpg,4.0,1.0,2.4,1.0,mouth,Photo not funny,1.7,0
image966.jpg,6.0,5.0,6.8,10.0,Man has womens leggs,the reflection!,8.4,1
image1309.jpg,7.0,2.0,7.4,1.3,The fish eyes on the man,A man holding two fish.,4.3500000000000005,0
image1321.jpg,4.0,3.0,7.9,1.0,sex in beach,Nude beach but offensive,4.45,0
image1447.jpg,1.0,3.0,7.7,8.7,look on her face,She want a hamburger,8.2,1
image796.jpg,2.0,2.0,6.0,5.3,Pulll the cord,aftermath!,5.65,1
image782.jpg,1.0,1.0,1.0,1.0,This is a good art photo,thought process,1.0,0
image1453.jpg,4.0,3.0,6.6,10.0,Lobster eyes,funny,8.3,1
image1335.jpg,2.0,1.0,1.0,1.0,more like disturbing,This could be offensive,1.0,0
image769.jpg,1.0,1.0,2.6,1.0,humans,Birds feeding people,1.8,0
image755.jpg,2.0,1.0,8.7,3.0,She is new to the game,WOMEN PLAYING GAME,5.85,1
image1484.jpg,3.0,2.0,10.0,1.0,nose,Bad AI picture,5.5,1
image1490.jpg,1.0,1.0,1.0,10.0,Impossible,funny aftermath,5.5,1
image999.jpg,1.0,2.0,7.9,2.8,Funny mirrors,mid-century modern,5.35,1
image741.jpg,1.0,1.0,1.0,1.0,Just a pic of plants.,Nature and awesome,1.0,0
image1269.jpg,1.0,2.0,6.8,7.7,cute but a creapy peeper,Dog is peeping inside,7.25,1
image806.jpg,3.0,5.0,7.0,1.0,Camel bicycle,poor camel,4.0,0
image812.jpg,4.0,3.0,7.8,9.0,smiley face on cat,Cute kitten LOL funny,8.4,1
image184.jpg,2.0,1.0,8.6,4.8,Only in the country area,Boots on fence posts.,6.699999999999999,1
image1255.jpg,1.0,2.0,7.1,8.9,sunglasses on cool cat,Cool kitty,8.0,1
image1533.jpg,1.0,1.0,8.2,8.1,baby in the box,Don't take much to please,8.149999999999999,1
image1527.jpg,1.0,2.0,7.1,8.0,Cute baby chick,Chick with hat,7.55,1
image1241.jpg,5.0,1.0,7.0,8.8,Gulliver metaphor,Piece is tied down,7.9,1
image190.jpg,1.0,1.0,3.1,7.7,This is different.,The multi images,5.4,1
image609.jpg,1.0,2.0,9.0,8.7,They need a bath.,Paint on her face,8.85,1
image1296.jpg,5.0,5.0,6.6,8.7,orange peeing juice,Juice is juice.,7.6499999999999995,1
image147.jpg,2.0,3.0,7.6,8.5,sunglasses on dog,enjoy sunbath and relax,8.05,1
image621.jpg,2.0,3.0,7.7,5.9,rhino painting like a man,A satisfied painter,6.800000000000001,1
image635.jpg,1.0,2.0,6.6,9.3,sparrows lined up to eat,Lunch line. LOL,7.95,1
image153.jpg,1.0,2.0,1.0,8.3,I hate dogs,Picture perfect moment,4.65,0
image1282.jpg,1.0,1.0,1.0,1.0,Eerie not funny,To much smoke or fog,1.0,0
image1719.jpg,1.0,5.0,8.4,9.0,squirrel's mouth,I think he is singing,8.7,1
image1731.jpg,3.0,4.0,8.6,8.0,the face,The best he can do,8.3,1
image1057.jpg,1.0,1.0,7.5,8.4,Cowboy snake charmer,image looks funny,7.95,1
image386.jpg,2.0,1.0,1.0,1.0,Woman with braids,The hair,1.0,0
image392.jpg,2.0,2.0,7.2,8.4,cacti danger to balloon,Balloon better be careful,7.800000000000001,1
image1043.jpg,1.0,4.0,5.1,7.8,Burning rock strongest,The meteor,6.449999999999999,1
image1725.jpg,1.0,1.0,2.6,1.0,attitude,He need more than a badge,1.8,0
image379.jpg,2.0,2.0,7.2,1.0,big foot,I think she fell,4.1,0
image423.jpg,1.0,1.0,5.9,8.7,She happy to see him,Holding the girl,7.3,1
image345.jpg,2.0,2.0,1.0,8.7,Weird humor,insides are showing,4.85,0
image1094.jpg,1.0,1.0,8.0,1.0,girl on chair,His height is a problem,4.5,0
image1080.jpg,1.0,2.0,7.6,9.1,kid's messy face,The start of her career,8.35,1
image351.jpg,3.0,2.0,1.0,9.2,I hate dogs,Ready to travel,5.1,1
image437.jpg,2.0,1.0,7.6,1.0,guy about to hit head,Danger of hitting head,4.3,0
image348.jpg,2.0,1.0,7.8,9.1,"sunglasses, teeth",The dog is wearing shades,8.45,1
image1099.jpg,2.0,1.0,2.4,1.4,lettuce entertain you,Leafy greens with shades,1.9,0
image412.jpg,3.0,1.0,7.7,1.0,man with dino head,cause of extinction,4.35,0
image374.jpg,2.0,1.0,5.2,1.0,dry on rolled towel,Food in the washer,3.1,0
image360.jpg,1.0,1.0,5.2,1.0,It is a domino effect,A bunch of cell phones,3.1,0
image406.jpg,2.0,1.0,1.0,6.6,This is a scary photo.,One wheel bike,3.8,0
image1728.jpg,3.0,2.0,5.6,7.8,Wine is not enough,They are far apart,6.699999999999999,1
image1700.jpg,2.0,3.0,3.7,9.5,bottoms up!,Ducks in the water. LOL,6.6,1
image1066.jpg,1.0,1.0,7.8,1.0,brain with computer chips,Art photo,4.4,0
image1072.jpg,3.0,3.0,7.5,3.7,damage,DARK HUMOUR,5.6,1
image1714.jpg,4.0,2.0,8.3,1.0,He wants it.,Cute and adorable,4.65,0
image638.jpg,5.0,5.0,4.8,8.7,Guy in pink underwear,Man in pink panties.,6.75,1
image176.jpg,7.0,1.0,2.1,3.2,MADE IT TOO MESSY,He soiled his shoe.,2.6500000000000004,0
image610.jpg,1.0,1.0,8.8,1.6,I'm hiding today.,Face is creepy.,5.2,1
image604.jpg,3.0,1.0,6.4,5.9,funny rabbit,THE RABBIT WEAR MASK,6.15,1
image162.jpg,2.0,2.0,7.9,8.6,Bubbles on her glasses.,goggles are funny,8.25,1
image189.jpg,4.0,5.0,8.9,8.8,Which hair is more shiner,Trump's fake hair.,8.850000000000001,1
image1258.jpg,1.0,2.0,8.3,5.2,Like a chess.,Hes bored,6.75,1
image837.jpg,2.0,4.0,2.2,3.2,emotion,Cartoons look angry.,2.7,0
image823.jpg,3.0,1.0,1.7,8.9,yellow lines,Odd street line is funny,5.3,1
image1264.jpg,4.0,1.0,8.2,2.7,They both seems dead.,They look sad.,5.449999999999999,1
image1502.jpg,3.0,2.0,9.7,6.5,Animal is an inconvenienc,Buffalo on road.,8.1,1
image1516.jpg,5.0,1.0,7.1,8.4,llama is staring,The hair is funny.,7.75,1
image1270.jpg,6.0,1.0,9.3,6.8,Captain of the pirates.,Dog in a uniform.,8.05,1
image758.jpg,1.0,1.0,8.1,1.8,They are in a  row.,NORMAL BIRDS IMAGE,4.95,0
image980.jpg,4.0,3.0,10.0,7.2,idea,Funny chalk outline.,8.6,1
image1489.jpg,7.0,3.0,1.0,5.7,Killing never funny.,COOL EDITING,3.35,0
image994.jpg,4.0,2.0,7.2,1.0,jumping to their dead OMG,Swimming for coffee.,4.1,0
image764.jpg,1.0,2.0,10.0,6.8,picture,Realism of the painting.,8.4,1
image770.jpg,3.0,2.0,9.7,6.6,Attitude,Old woman's clothing.,8.149999999999999,1
image943.jpg,1.0,1.0,1.0,5.2,It's just an explanation.,The longer arrow is a lit,3.1,0
image957.jpg,3.0,1.0,8.2,9.5,cat's face,Cat in space,8.85,1
image1338.jpg,1.0,4.0,5.9,2.1,She got caught,Woman looks angry.,4.0,0
image1310.jpg,2.0,1.0,8.5,5.5,Afraid to eat stolen nuts,eyes bigger than stomach,7.0,1
image1476.jpg,4.0,1.0,5.8,5.8,Funny attire.,PERFECTION,5.8,1
image1462.jpg,1.0,1.0,1.0,5.5,HATE REPTILES,Iguana is grumpy.,3.25,0
image1304.jpg,5.0,4.0,5.6,1.0,his tongue is out,EXTRACTING TOO MUCH WORK,3.3,0
image1853.jpg,1.0,3.0,8.3,5.3,Men are hardworking.,thinking image,6.800000000000001,1
image21.jpg,2.0,1.0,8.1,1.0,Expecting hair cut.,Too cute to be funny.,4.55,0
image35.jpg,5.0,2.0,8.6,4.6,no pants in meeting.,The man needs pants.,6.6,1
image228.jpg,1.0,2.0,8.1,4.6,no brain no sad,Person’s tiny brain.,6.35,1
image1847.jpg,2.0,3.0,7.6,8.8,Check his hair out.,face,8.2,1
image566.jpg,2.0,1.0,9.2,7.9,how tv changes brain,TV shaping the brains.,8.55,1
image200.jpg,1.0,1.0,8.4,9.0,hide the shoe quick.,DOG PICK THE SHOE,8.7,1
image214.jpg,1.0,5.0,4.2,1.0,the man,LONELY PICTURE,2.6,0
image572.jpg,1.0,1.0,3.8,2.6,Waiting for the master.,dogs face,3.2,0
image599.jpg,3.0,1.0,4.0,2.7,call me Royal Highness,COOL,3.35,0
image1648.jpg,1.0,1.0,1.0,1.8,CUTE BUT NOT FUNNY,Just a cat's paw.,1.4,0
image1674.jpg,8.0,4.0,5.2,2.0,seems so happy.,girls,3.6,0
image1112.jpg,1.0,3.0,2.7,1.6,eyes,a look to the dollhouse,2.1500000000000004,0
image1106.jpg,1.0,2.0,2.5,5.7,reality,boy is swinging funny,4.1,0
image1660.jpg,1.0,1.0,7.9,7.3,Dogs face,Dog is goofy.,7.6,1
image1107.jpg,3.0,1.0,7.3,6.7,reading groceries,astronaut,7.0,1
image1661.jpg,1.0,1.0,7.6,1.0,what is he standing on.,they all lost a leg?sad,4.3,0
image1675.jpg,4.0,5.0,1.3,8.2,It's not funny realy sad,attitude,4.75,0
image1113.jpg,3.0,1.0,4.0,1.5,Real shark in tank,sharks are not funny,2.75,0
image1649.jpg,7.0,1.0,9.0,8.4,"huh, pull me out",Giraffes don't do slides,8.7,1
image598.jpg,1.0,1.0,6.0,7.7,It eyes looks funny,facial expression,6.85,1
image215.jpg,1.0,5.0,7.5,8.1,evolution of women,REALITY,7.8,1
image573.jpg,3.0,1.0,4.6,6.8,don't feel like swim fins,Flippers in the snow.,5.699999999999999,1
image567.jpg,1.0,3.0,2.4,2.0,nothing funny,Player catching a ball.,2.2,0
image201.jpg,4.0,4.0,8.3,7.3,funny man,Man wearing wig,7.800000000000001,1
image229.jpg,1.0,1.0,1.0,1.0,nothing funny,Just sawing,1.0,0
image34.jpg,5.0,8.0,8.3,8.2,He is sleeping,No disturbance here.,8.25,1
image1846.jpg,3.0,1.0,8.4,5.3,ducks,the rabbit is funny,6.85,1
image1852.jpg,4.0,1.0,5.0,7.2,Because of the angle.,Man holding a plane.,6.1,1
image20.jpg,1.0,3.0,2.3,2.1,Crying girl sad look.,nothing funny,2.2,0
image1463.jpg,1.0,1.0,1.0,1.0,nothing funny,earth globe in the forest,1.0,0
image1305.jpg,5.0,1.0,4.8,3.7,Hammering eggs,feel hard,4.25,0
image1311.jpg,2.0,1.0,9.0,8.5,dogs,Because the middle dog.,8.75,1
image1477.jpg,1.0,1.0,1.5,1.1,She looks sad not funny.,"It's scientific, health",1.3,0
image956.jpg,1.0,1.0,1.0,1.0,It shows solidarity.,POSITIVE BUT NOT FUNNY,1.0,0
image1339.jpg,3.0,1.0,10.0,7.2,Relationship more of life,Dogs fight for stick.,8.6,1
image942.jpg,4.0,1.0,4.1,7.1,Face distorted from fan,His mouth.,5.6,1
image771.jpg,3.0,1.0,6.2,9.0,DIY meteorology,Man and umbrella,7.6,1
image765.jpg,3.0,1.0,8.4,7.6,Don't look so shocked.,couples face,8.0,1
image995.jpg,2.0,1.0,6.8,9.1,Finger in the nose,CHILDREN NASAL CONGESTION,7.949999999999999,1
image1488.jpg,3.0,1.0,7.7,1.0,Want to bite something.,nothing funny,4.35,0
image981.jpg,6.0,5.0,7.1,8.0,Catcher on his head,The man is falling.,7.55,1
image759.jpg,4.0,1.0,6.2,4.5,Love the spelling.,they are funny shaped,5.35,1
image1517.jpg,3.0,3.0,7.8,7.6,Mother of two,Dad is exhausted.,7.699999999999999,1
image1271.jpg,1.0,1.0,6.7,9.8,dogs face,Upset cat and happy dog.,8.25,1
image1265.jpg,1.0,1.0,10.0,1.8,todays politics,People fall into pit.,5.9,1
image1503.jpg,1.0,1.0,1.0,1.6,PLEASANT BUT NO FUN,NORMAL HUMAN,1.3,0
image822.jpg,6.0,1.0,8.0,9.6,I feel this way too.,Giraffe head.,8.8,1
image1259.jpg,4.0,1.0,10.0,3.0,Woman is dragging,Woman dragging a man.,6.5,1
image188.jpg,3.0,1.0,5.0,7.6,face,The dog is goofy looking.,6.3,1
image836.jpg,6.0,1.0,9.3,6.8,His teeth is funny,Ball with teeth in mouth,8.05,1
image605.jpg,2.0,5.0,6.2,1.0,Jump & strike with chair,Two men fighting.,3.6,0
image163.jpg,5.0,1.0,9.2,8.6,Dog Corona effect,face of dog,8.899999999999999,1
image177.jpg,2.0,1.0,2.5,4.7,they are cute,Giraffes standing close.,3.6,0
image611.jpg,5.0,5.0,8.4,7.7,He stole a little bike.,Big body on baby bicycle,8.05,1
image639.jpg,6.0,1.0,10.0,9.2,legs,Polka dot feet if funny,9.6,1
image1073.jpg,5.0,1.0,8.3,3.7,Crane fell over.,An innusual accident,6.0,1
image1715.jpg,3.0,1.0,8.5,6.2,Creativity of the painter,Dog with tongue out,7.35,1
image1701.jpg,1.0,4.0,8.7,5.3,smiling smiley,Nice smiley face.,7.0,1
image1067.jpg,5.0,1.0,8.5,6.1,cat imagination,Cat wants the fish.,7.3,1
image1729.jpg,1.0,1.0,1.7,1.0,not funny,Only colored blocks.,1.35,0
image361.jpg,6.0,1.0,9.1,9.2,wish my cat could do that,Cat on a toilet.,9.149999999999999,1
image407.jpg,3.0,3.0,7.0,8.7,faking Face,couples face,7.85,1
image413.jpg,3.0,3.0,3.2,8.8,comic about family,Exhausted young couple.,6.0,1
image375.jpg,4.0,1.0,1.0,7.2,Danger to the dog,Hot dogs on rake.,4.1,0
image1098.jpg,5.0,1.0,8.9,8.7,face,His expression.,8.8,1
image349.jpg,3.0,5.0,4.8,1.5,waiter,photo frame is funny,3.15,0
image439.jpg,7.0,4.0,1.0,6.9,nothing funny,It is odd,3.95,0
image405.jpg,7.0,1.0,8.4,6.8,police and thief,dancing is funny,7.6,1
image363.jpg,4.0,1.0,7.4,1.0,first 1 wants to be feed.,Cow tongue is not funny,4.2,0
image377.jpg,5.0,1.0,8.5,8.0,Cat stuck in drapery.,resembles my cat,8.25,1
image411.jpg,1.0,3.0,10.0,1.6,generation gaps,nothing funny,5.8,1
image1059.jpg,3.0,3.0,8.6,1.0,"Fear mouth , hungry mouth",Real sharks never funny.,4.8,0
image388.jpg,7.0,1.0,7.6,8.3,Loves this show.,Cartoons in painting.,7.95,1
image1717.jpg,3.0,1.0,7.3,2.1,boy is cute,Kid getting in trouble.,4.7,0
image1071.jpg,2.0,1.0,8.3,7.3,ears,ironic,7.800000000000001,1
image1065.jpg,1.0,1.0,7.5,7.6,smiling animals are funny,online dating,7.55,1
image1703.jpg,2.0,1.0,6.3,1.0,Pigs have funny noses.,Going to be killed.,3.65,0
image1298.jpg,7.0,1.0,8.8,7.1,face,looks like he's eating,7.95,1
image149.jpg,5.0,1.0,5.1,3.0,Creative edit,nothing funny,4.05,0
image161.jpg,3.0,3.0,6.4,7.1,face,Because shes happy.,6.75,1
image607.jpg,4.0,4.0,8.8,8.8,Too much of love,Woman is really fat.,8.8,1
image613.jpg,3.0,2.0,5.1,3.3,People falling is funny.,Falling Legs,4.199999999999999,0
image175.jpg,7.0,5.0,9.1,9.7,COOL GRANNY,Rude old lady.,9.399999999999999,1
image820.jpg,1.0,1.0,2.6,1.8,Cute little cartoon,nothing funny,2.2,0
image1529.jpg,1.0,2.0,3.3,1.0,Cat looks evil.,A cat,2.15,0
image834.jpg,1.0,1.0,5.6,5.6,What is on top of it.,coffee clock,5.6,1
image1273.jpg,2.0,1.0,5.1,1.0,Cockpit religious medals,nothing funny,3.05,0
image1515.jpg,1.0,2.0,8.2,7.8,Dog don't like the belts.,What the dog needs,8.0,1
image808.jpg,2.0,2.0,7.8,2.9,man falling face down,They could get hurt.,5.35,1
image1501.jpg,1.0,2.0,4.7,1.0,Should I get bangs?,I hate dogs.,2.85,0
image1267.jpg,1.0,1.0,8.0,2.5,Life after death.,It is hard to understand.,5.25,1
image997.jpg,2.0,1.0,7.1,8.3,Woman lifting couch.,very funny,7.7,1
image983.jpg,6.0,5.0,8.8,10.0,so funny with Glasses.,COOL,9.4,1
image773.jpg,1.0,1.0,5.7,5.1,Her smile is funny,A smiling woman,5.4,1
image767.jpg,1.0,1.0,4.2,1.0,man is in dark,Interesting but not funny,2.6,0
image954.jpg,8.0,2.0,7.2,1.7,Funny ending,Man looks angry.,4.45,0
image1449.jpg,9.0,8.0,9.0,9.5,Woman spilled drink,she spills juice on kid,9.25,1
image940.jpg,8.0,3.0,9.0,1.0,Rednecks in a pool truck,nothing funny,5.0,1
image798.jpg,5.0,5.0,7.4,9.0,Waiting for papers,reality,8.2,1
image1307.jpg,1.0,1.0,2.3,6.3,background,Caught his tail.,4.3,0
image1461.jpg,3.0,2.0,5.8,5.2,The worker looks funny.,so bad,5.5,1
image968.jpg,1.0,1.0,10.0,1.0,nose stuck in man,Death is never funny,5.5,1
image1475.jpg,2.0,1.0,7.9,2.8,Lips express happiness.,Funny simple face.,5.35,1
image1313.jpg,5.0,6.0,5.2,8.2,AUDIENCE'S FUN EXPRESSION,Player is bounding.,6.699999999999999,1
image1844.jpg,1.0,1.0,1.5,8.3,rain is not funny,Man being drenched.,4.9,0
image36.jpg,1.0,1.0,2.1,1.0,imagination,Its seeing the future.,1.55,0
image22.jpg,5.0,3.0,10.0,6.7,attitude,Grandma is skateboarding.,8.35,1
image1850.jpg,1.0,1.0,4.7,3.7,yellow lines,It is silly,4.2,0
image1688.jpg,6.0,4.0,9.7,7.2,Cookie swimming in milk.,The cookie is funny.,8.45,1
image559.jpg,3.0,1.0,7.0,1.0,Mock the world,Funny globe,4.0,0
image571.jpg,3.0,2.0,7.1,7.0,Bill Murray = Funny,People being drenched.,7.05,1
image217.jpg,4.0,2.0,7.7,8.0,Skeletons are smiling,THE SKELETON FRIENDS,7.85,1
image203.jpg,1.0,1.0,2.4,1.4,dog's face,Dog is sad.,1.9,0
image565.jpg,3.0,5.0,9.0,5.0,face,Running worker.,7.0,1
image1139.jpg,2.0,3.0,8.5,7.5,cute funny ducks,Glasses and bow tie.,8.0,1
image1105.jpg,5.0,5.0,8.5,8.1,three,Number shaved on back.,8.3,1
image1111.jpg,1.0,1.0,6.7,1.0,She's missing a hand.,Two wome talking,3.85,0
image1677.jpg,1.0,2.0,6.9,2.8,The cat peeking,nothing funny,4.85,0
image1110.jpg,2.0,3.0,8.4,7.3,Toast on face.,The bread is his face.,7.85,1
image1676.jpg,2.0,3.0,4.3,9.6,Animal wearing glasses,COOL,6.949999999999999,1
image1662.jpg,6.0,5.0,8.2,9.3,If he only knew,dogs imagination,8.75,1
image1104.jpg,5.0,7.0,8.5,7.8,How to use this software.,superb,8.15,1
image1138.jpg,6.0,7.0,6.0,1.7,Santa with special force,Gun makes it not funny.,3.85,0
image202.jpg,2.0,1.0,7.9,8.8,man wearing dollhouse hat,head,8.350000000000001,1
image564.jpg,1.0,1.0,10.0,3.1,Attitude,Man is sad.,6.55,1
image570.jpg,3.0,2.0,1.9,1.6,just a fork,Fork stuck in road.,1.75,0
image216.jpg,1.0,1.0,1.0,3.8,This is art and not funny,Girl isnt smiling.,2.4,0
image23.jpg,4.0,2.0,9.0,8.9,the idea,Drying clothes like...,8.95,1
image558.jpg,2.0,3.0,2.4,1.5,hardwork,work is not funny,1.95,0
image1689.jpg,1.0,5.0,8.2,1.0,Cats face,A cat looking upward,4.6,0
image1851.jpg,1.0,1.0,1.6,1.1,too beautiful,PLEASANT BUT NOT FUNNY,1.35,0
image1845.jpg,5.0,3.0,7.1,6.9,check his bows out funny.,blind as a bat though,7.0,1
image37.jpg,2.0,1.0,6.7,2.0,It's like ET Home.,Astronaut on grass.,4.35,0
image1474.jpg,5.0,3.0,6.0,1.0,quality of life,You're banned.,3.5,0
image1312.jpg,1.0,1.0,5.8,1.7,Enter the new world.,alien invasions are bad,3.75,0
image1306.jpg,6.0,5.0,7.9,5.1,Alien ghost are in fear.,their eyes are funny,6.5,1
image969.jpg,1.0,1.0,2.1,1.8,Hands are not funny,Making clay pot.,1.9500000000000002,0
image1460.jpg,1.0,4.0,2.3,5.8,The dog looks scared.,Dogs eyes are big,4.05,0
image799.jpg,1.0,1.0,8.5,6.4,He's too excited.,Artist looks crazy.,7.45,1
image941.jpg,1.0,1.0,2.2,7.5,Cat's are kind of funny,6 months of training,4.85,0
image1448.jpg,1.0,1.0,5.5,1.0,beauty,PLEASANT BUT NOTHING FUN,3.25,0
image955.jpg,3.0,2.0,7.8,1.0,Woman with cone is funny,PHYSICAL ILLNESS,4.4,0
image766.jpg,1.0,1.0,5.6,1.6,Open Mouth is funny.,Scary child's face.,3.5999999999999996,0
image772.jpg,2.0,1.0,5.3,7.6,car and toy,Unicorn on top of car.,6.449999999999999,1
image982.jpg,2.0,2.0,9.2,8.7,grandma's life,Grandma cleaning dishes.,8.95,1
image996.jpg,2.0,4.0,10.0,7.2,children,Kid taped to wall.,8.6,1
image1500.jpg,1.0,1.0,5.8,2.4,beauty,House not funny,4.1,0
image809.jpg,2.0,3.0,7.8,8.1,Leaves on dog is funny.,Dog wearing a leaf hat.,7.949999999999999,1
image1266.jpg,4.0,5.0,1.5,10.0,superhero fists lead way,snail superman,5.75,1
image1272.jpg,1.0,2.0,8.7,9.0,Frog getting a free ride.,frog,8.85,1
image1514.jpg,8.0,7.0,7.7,8.4,Signs are funny.,Against each other,8.05,1
image835.jpg,3.0,5.0,9.2,1.0,face|,Depressing,5.1,1
image1528.jpg,1.0,2.0,7.2,5.9,politics for a chair,Boxing a chair.,6.550000000000001,1
image821.jpg,1.0,1.0,8.0,7.2,Lets hide our face today.,smiley cardboard,7.6,1
image612.jpg,1.0,1.0,5.5,5.3,shoes,The ole detached,5.4,1
image174.jpg,1.0,2.0,3.5,3.3,This is common behavior.,The dog looks mean.,3.4,0
image160.jpg,10.0,9.0,7.1,1.0,cute piggy back ride,A strong woman,4.05,0
image606.jpg,1.0,1.0,7.4,8.7,bird is pretty,He thought it was safe,8.05,1
image148.jpg,2.0,4.0,8.9,1.2,Fighting  each one.,trying not to conform,5.05,1
image1299.jpg,6.0,7.0,1.0,9.1,This was dangerous for,Because of the soda spray,5.05,1
image1064.jpg,1.0,1.0,8.8,1.0,Mobile,gadget slaves,4.9,0
image1702.jpg,8.0,5.0,7.9,6.3,Someone beautiful than me,Because of clothing.,7.1,1
image1716.jpg,1.0,5.0,7.3,7.1,Door hit at correct posit,Grumpy bird is funny.,7.199999999999999,1
image1070.jpg,5.0,4.0,2.3,3.2,Its adorable.,Dog in the snow.,2.75,0
image389.jpg,4.0,3.0,8.0,1.4,too funny milk and cookie,It just doesn't touch me.,4.7,0
image1058.jpg,4.0,3.0,1.0,2.5,nothing funny,Dog looks serious.,1.75,0
image376.jpg,10.0,9.0,9.5,10.0,His shirt is on backwards,HANG OVER,9.75,1
image410.jpg,6.0,5.0,6.6,9.6,Kid in old lady costume,cute little old lady,8.1,1
image404.jpg,1.0,1.0,10.0,6.6,Frog,I like the frog's smile.,8.3,1
image362.jpg,1.0,1.0,1.6,1.9,face,Child looks sad.,1.75,0
image438.jpg,9.0,9.0,5.8,9.3,The silly grin is kooky.,horse singing with band,7.550000000000001,1
image366.jpg,1.0,1.0,2.6,2.5,The girl looks sad.,CUTE GIRL BABY,2.55,0
image400.jpg,1.0,4.0,6.6,1.9,Confusion about something,He is just looking.,4.25,0
image414.jpg,2.0,3.0,7.8,3.2,MY PAL'S GRUMPY FACE,the mug is wearing pants,5.5,1
image372.jpg,1.0,1.0,1.1,6.4,It's a sweet picture.,Baby's cute smile.,3.75,0
image428.jpg,1.0,1.0,8.2,1.3,Take the photo of hand .,her emotion,4.75,0
image1074.jpg,4.0,2.0,6.5,7.1,Peekig over fence.,Cute puppy and kitten.,6.8,1
image1712.jpg,1.0,1.0,1.8,1.8,not at all funny,Balloon in danger.,1.8,0
image1706.jpg,2.0,1.0,6.8,6.6,Pogo sticking in desert.,Man's silly costume.,6.699999999999999,1
image1060.jpg,1.0,1.0,8.2,8.0,Poor bread.,you're toast,8.1,1
image399.jpg,2.0,3.0,8.6,1.7,baby's face,More cute than funny,5.1499999999999995,1
image1048.jpg,6.0,2.0,6.1,7.3,holiday cooking wit child,Family fun flour,6.699999999999999,1
image602.jpg,2.0,1.0,9.0,3.8,trapped by the little guy,Pulling a shark,6.4,1
image164.jpg,3.0,5.0,8.2,4.4,The dog’s goggles.,a skateboarding dog.,6.3,1
image170.jpg,7.0,1.0,8.8,8.6,Different type of fishing,THOSE ROPES,8.7,1
image616.jpg,3.0,2.0,5.1,7.7,The boy is making a joke.,Funny looking glasses.,6.4,1
image158.jpg,1.0,1.0,1.4,2.7,going to jail,Man being arrested.,2.05,0
image1289.jpg,6.0,1.0,1.8,1.0,galactic indecision,The aliens and the sweets,1.4,0
image1510.jpg,4.0,2.0,9.3,7.8,nose,Dog is so close.,8.55,1
image819.jpg,1.0,1.0,1.0,1.0,nothing funny,Cute not funny.,1.0,0
